Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Chelsea Gray,LV,LV vs. ATL,08/20/2025,2025,W,36,8,3,8,37.5,1,3,33.3,1,1,100.0,0,7,7,11,1,1,2,3,+1
Monique Akoa Makani,PHX,PHX @ GS,08/20/2025,2025,W,17,6,2,4,50.0,0,2,0.0,2,2,100.0,0,2,2,3,0,0,0,3,+9
Kahleah Copper,PHX,PHX @ GS,08/20/2025,2025,W,32,25,9,20,45.0,5,9,55.6,2,2,100.0,3,2,5,1,0,0,1,5,+8
Carla Leite,GS,GS vs. PHX,08/20/2025,2025,L,32,15,5,12,41.7,2,3,66.7,3,4,75.0,0,1,1,3,4,0,1,1,0
Veronica Burton,GS,GS vs. PHX,08/20/2025,2025,L,34,24,6,13,46.2,2,5,40.0,10,10,100.0,0,2,2,14,2,0,0,4,-10
Kate Martin,GS,GS vs. PHX,08/20/2025,2025,L,35,14,5,19,26.3,4,16,25.0,0,0,0.0,2,3,5,2,2,0,0,1,-4
Temi Fagbenle,GS,GS vs. PHX,08/20/2025,2025,L,17,7,3,6,50.0,1,3,33.3,0,0,0.0,1,1,2,0,0,0,0,5,-9
Janelle Salaun,GS,GS vs. PHX,08/20/2025,2025,L,37,13,5,11,45.5,2,4,50.0,1,1,100.0,0,6,6,0,1,0,2,2,-3
Gabby Williams,SEA,SEA @ CHI,08/20/2025,2025,W,35,9,4,11,36.4,0,4,0.0,1,1,100.0,1,3,4,5,1,2,5,1,+13
DeWanna Bonner,PHX,PHX @ GS,08/20/2025,2025,W,28,12,4,12,33.3,1,5,20.0,3,4,75.0,2,3,5,0,1,1,0,1,-2
Satou Sabally,PHX,PHX @ GS,08/20/2025,2025,W,31,17,4,11,36.4,2,6,33.3,7,8,87.5,1,3,4,6,0,0,2,2,+9
Alyssa Thomas,PHX,PHX @ GS,08/20/2025,2025,W,35,13,4,5,80.0,0,0,0.0,5,7,71.4,1,8,9,8,0,1,6,3,+11
Kia Nurse,CHI,CHI vs. SEA,08/20/2025,2025,L,14,13,4,6,66.7,3,4,75.0,2,2,100.0,0,0,0,2,1,0,1,0,+2
Elizabeth Williams,CHI,CHI vs. SEA,08/20/2025,2025,L,28,10,4,11,36.4,0,0,0.0,2,3,66.7,3,6,9,4,2,2,0,2,-5
Ariel Atkins,CHI,CHI vs. SEA,08/20/2025,2025,L,34,19,8,18,44.4,2,5,40.0,1,1,100.0,0,5,5,5,2,1,3,3,+4
Angel Reese,CHI,CHI vs. SEA,08/20/2025,2025,L,26,19,9,13,69.2,0,0,0.0,1,2,50.0,3,4,7,4,0,1,4,4,-2
Brittney Sykes,SEA,SEA @ CHI,08/20/2025,2025,W,30,12,3,6,50.0,2,3,66.7,4,5,80.0,0,4,4,5,1,0,1,3,-5
Skylar Diggins,SEA,SEA @ CHI,08/20/2025,2025,W,32,24,7,11,63.6,3,6,50.0,7,8,87.5,0,1,1,6,1,1,2,1,+8
Ezi Magbegor,SEA,SEA @ CHI,08/20/2025,2025,W,28,11,4,5,80.0,0,0,0.0,3,4,75.0,1,7,8,0,1,4,0,3,-2
Sevgi Uzun,CHI,CHI vs. SEA,08/20/2025,2025,L,25,7,3,8,37.5,1,2,50.0,0,0,0.0,0,1,1,4,1,0,1,1,+8
Jade Melbourne,WSH,WSH vs. CON,08/19/2025,2025,L,30,11,5,6,83.3,1,1,100.0,0,2,0.0,2,0,2,4,0,0,4,1,-6
Saniya Rivers,CON,CON @ WSH,08/19/2025,2025,W,26,17,6,9,66.7,1,3,33.3,4,4,100.0,0,4,4,1,1,0,2,2,+14
Sonia Citron,WSH,WSH vs. CON,08/19/2025,2025,L,34,19,7,17,41.2,3,7,42.9,2,2,100.0,1,2,3,3,0,0,2,0,-6
Kiki Iriafen,WSH,WSH vs. CON,08/19/2025,2025,L,33,9,3,8,37.5,0,0,0.0,3,3,100.0,2,10,12,4,0,0,3,3,-6
Tina Charles,CON,CON @ WSH,08/19/2025,2025,W,24,13,4,11,36.4,1,2,50.0,4,6,66.7,2,7,9,2,1,0,1,3,-6
Olivia Nelson-Ododa,CON,CON @ WSH,08/19/2025,2025,W,29,15,5,11,45.5,0,0,0.0,5,6,83.3,2,7,9,4,0,1,0,3,+15
Leila Lacan,CON,CON @ WSH,08/19/2025,2025,W,35,8,4,8,50.0,0,3,0.0,0,0,0.0,0,2,2,4,4,0,3,1,+13
Marina Mabrey,CON,CON @ WSH,08/19/2025,2025,W,35,9,4,10,40.0,0,3,0.0,1,1,100.0,0,6,6,2,1,1,3,3,+1
Lucy Olsen,WSH,WSH vs. CON,08/19/2025,2025,L,12,1,0,2,0.0,0,1,0.0,1,1,100.0,0,0,0,1,0,0,1,1,-3
Emily Engstler,WSH,WSH vs. CON,08/19/2025,2025,L,16,2,0,2,0.0,0,2,0.0,2,2,100.0,1,2,3,2,3,1,0,2,0
Leonie Fiebich,NY,NY vs. MIN,08/19/2025,2025,W,31,10,2,6,33.3,2,3,66.7,4,4,100.0,1,4,5,4,1,0,0,0,+10
Jessica Shepard,MIN,MIN @ NY,08/19/2025,2025,L,24,6,3,6,50.0,0,0,0.0,0,0,0.0,7,3,10,1,0,0,2,0,-12
Jonquel Jones,NY,NY vs. MIN,08/19/2025,2025,W,30,22,7,10,70.0,3,5,60.0,5,6,83.3,2,8,10,1,1,0,2,1,+16
Kennedy Burke,NY,NY vs. MIN,08/19/2025,2025,W,25,8,3,10,30.0,0,4,0.0,2,2,100.0,0,2,2,1,0,0,1,1,+6
Sabrina Ionescu,NY,NY vs. MIN,08/19/2025,2025,W,34,17,5,18,27.8,4,10,40.0,3,4,75.0,1,3,4,11,0,1,3,2,+16
Natasha Cloud,NY,NY vs. MIN,08/19/2025,2025,W,27,10,4,9,44.4,2,5,40.0,0,2,0.0,0,5,5,2,2,0,2,2,+8
Bridget Carleton,MIN,MIN @ NY,08/19/2025,2025,L,17,3,1,3,33.3,0,2,0.0,1,2,50.0,0,1,1,1,0,1,1,2,-15
Courtney Williams,MIN,MIN @ NY,08/19/2025,2025,L,32,17,7,19,36.8,1,3,33.3,2,2,100.0,1,4,5,2,2,0,3,3,-19
Kayla McBride,MIN,MIN @ NY,08/19/2025,2025,L,32,6,2,9,22.2,1,6,16.7,1,1,100.0,0,2,2,3,0,0,2,0,-12
Alanna Smith,MIN,MIN @ NY,08/19/2025,2025,L,32,5,2,6,33.3,0,2,0.0,1,1,100.0,1,8,9,2,3,2,1,2,-4
Carla Leite,GS,GS vs. ATL,08/18/2025,2025,L,16,2,0,1,0.0,0,1,0.0,2,2,100.0,0,2,2,2,0,0,1,2,-13
Taylor Thierry,ATL,ATL @ GS,08/18/2025,2025,W,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-4
Sika Kone,ATL,ATL @ GS,08/18/2025,2025,W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-4
Shatori Walker-Kimbrough,ATL,ATL @ GS,08/18/2025,2025,W,2,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-4
Te-Hina Paopao,ATL,ATL @ GS,08/18/2025,2025,W,29,10,4,8,50.0,2,5,40.0,0,0,0.0,1,1,2,4,1,0,0,4,+9
Laeticia Amihere,GS,GS vs. ATL,08/18/2025,2025,L,14,7,3,4,75.0,0,0,0.0,1,2,50.0,1,4,5,1,1,2,1,0,-7
Kaila Charles,GS,GS vs. ATL,08/18/2025,2025,L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,+4
Kate Martin,GS,GS vs. ATL,08/18/2025,2025,L,21,7,3,6,50.0,1,3,33.3,0,0,0.0,2,1,3,0,0,0,2,1,-11
Kaitlyn Chen,GS,GS vs. ATL,08/18/2025,2025,L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,+4
Nia Coffey,ATL,ATL @ GS,08/18/2025,2025,W,14,4,2,6,33.3,0,1,0.0,0,0,0.0,1,3,4,2,0,1,0,0,+2
Dearica Hamby,LA,LA @ WSH,08/17/2025,2025,L,30,26,12,17,70.6,1,1,100.0,1,3,33.3,3,1,4,7,1,1,2,5,-5
Nneka Ogwumike,SEA,SEA vs. PHX,08/17/2025,2025,L,34,24,10,17,58.8,1,6,16.7,3,3,100.0,1,7,8,2,2,0,1,1,-5
Kahleah Copper,PHX,PHX @ SEA,08/17/2025,2025,W,35,17,7,14,50.0,1,5,20.0,2,2,100.0,0,5,5,4,1,0,2,3,0
Sami Whitcomb,PHX,PHX @ SEA,08/17/2025,2025,W,27,15,3,7,42.9,3,7,42.9,6,6,100.0,0,2,2,1,0,0,3,4,+5
Satou Sabally,PHX,PHX @ SEA,08/17/2025,2025,W,23,11,4,12,33.3,1,5,20.0,2,2,100.0,1,9,10,2,1,0,4,4,-2
Aaliyah Nye,LV,LV vs. DAL,08/17/2025,2025,W,10,4,1,5,20.0,0,4,0.0,2,2,100.0,0,0,0,0,1,0,0,0,+5
Dana Evans,LV,LV vs. DAL,08/17/2025,2025,W,16,6,2,6,33.3,2,4,50.0,0,0,0.0,0,1,1,3,1,0,1,4,+5
Jewell Loyd,LV,LV vs. DAL,08/17/2025,2025,W,25,12,4,11,36.4,4,8,50.0,0,0,0.0,0,1,1,3,1,0,1,2,+10
Megan DiLeo,LV,LV vs. DAL,08/17/2025,2025,W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-4
Kiah Stokes,LV,LV vs. DAL,08/17/2025,2025,W,7,0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,0,+1
JJ Quinerly,DAL,DAL @ LV,08/17/2025,2025,L,24,4,1,6,16.7,0,2,0.0,2,2,100.0,0,1,1,4,0,0,1,0,-12
Aziaha James,DAL,DAL @ LV,08/17/2025,2025,L,22,9,4,14,28.6,0,2,0.0,1,2,50.0,1,7,8,4,1,0,2,0,-14
Diamond Miller,DAL,DAL @ LV,08/17/2025,2025,L,11,4,2,5,40.0,0,2,0.0,0,0,0.0,0,2,2,0,0,0,0,1,-5
Myisha Hines-Allen,DAL,DAL @ LV,08/17/2025,2025,L,21,9,4,4,100.0,0,0,0.0,1,1,100.0,2,3,5,4,0,0,4,3,-11
Grace Berger,DAL,DAL @ LV,08/17/2025,2025,L,18,6,2,4,50.0,0,1,0.0,2,2,100.0,0,2,2,4,1,0,1,1,+1
Saniya Rivers,CON,CON vs. IND,08/17/2025,2025,L,36,15,6,10,60.0,3,4,75.0,0,0,0.0,0,2,2,2,0,5,2,3,-10
Leila Lacan,CON,CON vs. IND,08/17/2025,2025,L,38,7,3,6,50.0,1,1,100.0,0,0,0.0,0,4,4,14,3,0,0,4,+1
Marina Mabrey,CON,CON vs. IND,08/17/2025,2025,L,37,27,11,21,52.4,2,6,33.3,3,3,100.0,0,2,2,5,0,0,3,3,-16
Tina Charles,CON,CON vs. IND,08/17/2025,2025,L,30,21,8,18,44.4,1,3,33.3,4,5,80.0,3,3,6,3,1,0,3,4,-12
Aneesah Morrow,CON,CON vs. IND,08/17/2025,2025,L,34,10,4,9,44.4,0,2,0.0,2,4,50.0,3,8,11,1,2,0,0,4,-5
Kyra Lambert,IND,IND @ CON,08/17/2025,2025,W,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Damiris Dantas,IND,IND @ CON,08/17/2025,2025,W,8,0,0,3,0.0,0,2,0.0,0,0,0.0,1,0,1,0,0,0,2,2,-6
Makayla Timpson,IND,IND @ CON,08/17/2025,2025,W,6,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-7
DeWanna Bonner,PHX,PHX @ SEA,08/17/2025,2025,W,27,10,5,10,50.0,0,3,0.0,0,0,0.0,0,1,1,2,0,1,2,3,-1
Alyssa Thomas,PHX,PHX @ SEA,08/17/2025,2025,W,37,19,7,12,58.3,0,1,0.0,5,6,83.3,2,8,10,11,3,0,4,1,+6
Gabby Williams,SEA,SEA vs. PHX,08/17/2025,2025,L,34,13,6,14,42.9,1,4,25.0,0,0,0.0,0,3,3,7,1,0,2,3,+1
Alysha Clark,WSH,WSH vs. LA,08/17/2025,2025,W,23,7,3,4,75.0,1,2,50.0,0,0,0.0,2,5,7,6,1,1,1,2,+8
Skylar Diggins,SEA,SEA vs. PHX,08/17/2025,2025,L,29,14,5,10,50.0,0,2,0.0,4,6,66.7,0,0,0,2,2,1,3,4,-6
Azura Stevens,LA,LA @ WSH,08/17/2025,2025,L,29,6,3,9,33.3,0,5,0.0,0,0,0.0,0,2,2,0,1,0,0,2,-8
Rickea Jackson,LA,LA @ WSH,08/17/2025,2025,L,38,17,6,17,35.3,3,7,42.9,2,2,100.0,1,1,2,2,1,1,0,1,-4
Kelsey Plum,LA,LA @ WSH,08/17/2025,2025,L,38,25,10,15,66.7,2,5,40.0,3,4,75.0,0,3,3,6,3,1,3,1,-7
Julie Allemand,LA,LA @ WSH,08/17/2025,2025,L,25,2,1,4,25.0,0,3,0.0,0,0,0.0,0,2,2,4,1,0,0,0,-9
Sug Sutton,WSH,WSH vs. LA,08/17/2025,2025,W,29,8,3,4,75.0,2,2,100.0,0,0,0.0,0,3,3,7,0,0,4,1,+2
Chloe Bibby,IND,IND @ CON,08/17/2025,2025,W,7,0,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Emily Engstler,WSH,WSH vs. LA,08/17/2025,2025,W,13,4,1,3,33.3,1,2,50.0,1,2,50.0,0,3,3,1,2,1,0,0,0
Lucy Olsen,WSH,WSH vs. LA,08/17/2025,2025,W,18,4,2,5,40.0,0,3,0.0,0,0,0.0,0,1,1,3,0,0,2,2,+3
Brianna Turner,IND,IND @ CON,08/17/2025,2025,W,14,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,2,+10
Erica Wheeler,SEA,SEA vs. PHX,08/17/2025,2025,L,21,8,3,8,37.5,2,6,33.3,0,0,0.0,0,2,2,1,1,0,2,4,0
Brittney Sykes,SEA,SEA vs. PHX,08/17/2025,2025,L,34,11,5,9,55.6,0,3,0.0,1,2,50.0,0,3,3,4,2,0,2,1,-5
Madison Scott,WSH,WSH vs. LA,08/17/2025,2025,W,10,2,1,2,50.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,1,1,-3
Courtney Williams,MIN,MIN vs. NY,08/16/2025,2025,W,35,26,10,18,55.6,3,6,50.0,3,4,75.0,0,5,5,5,0,0,3,2,+8
Jackie Young,LV,LV @ PHX,08/16/2025,2025,W,33,17,7,13,53.8,2,5,40.0,1,1,100.0,2,5,7,5,0,1,1,3,+9
Kiah Stokes,LV,LV @ PHX,08/16/2025,2025,W,6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-2
Jewell Loyd,LV,LV @ PHX,08/16/2025,2025,W,29,10,4,9,44.4,2,5,40.0,0,0,0.0,1,0,1,2,1,0,2,1,0
Alyssa Thomas,PHX,PHX vs. LV,08/16/2025,2025,L,34,15,6,11,54.5,0,0,0.0,3,5,60.0,0,6,6,9,3,1,3,4,-7
Satou Sabally,PHX,PHX vs. LV,08/16/2025,2025,L,30,26,10,16,62.5,3,7,42.9,3,4,75.0,4,1,5,4,2,1,2,3,-6
Kahleah Copper,PHX,PHX vs. LV,08/16/2025,2025,L,30,15,6,15,40.0,3,8,37.5,0,0,0.0,0,3,3,2,0,0,0,3,-5
Monique Akoa Makani,PHX,PHX vs. LV,08/16/2025,2025,L,32,8,3,9,33.3,2,5,40.0,0,0,0.0,0,4,4,6,0,0,2,2,0
DeWanna Bonner,PHX,PHX vs. LV,08/16/2025,2025,L,24,12,3,6,50.0,1,3,33.3,5,5,100.0,0,4,4,0,1,0,2,3,+5
Bridget Carleton,MIN,MIN vs. NY,08/16/2025,2025,W,19,0,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,3,1,0,0,2,+8
Kayla McBride,MIN,MIN vs. NY,08/16/2025,2025,W,34,17,3,14,21.4,2,7,28.6,9,13,69.2,1,3,4,2,0,0,0,1,+1
Alanna Smith,MIN,MIN vs. NY,08/16/2025,2025,W,35,14,6,11,54.5,0,2,0.0,2,2,100.0,3,4,7,2,1,4,3,3,-2
Jessica Shepard,MIN,MIN vs. NY,08/16/2025,2025,W,31,17,5,7,71.4,0,0,0.0,7,12,58.3,2,8,10,2,1,0,1,1,+14
Marine Johannes,NY,NY @ MIN,08/16/2025,2025,L,23,12,5,11,45.5,2,6,33.3,0,0,0.0,0,1,1,2,0,0,3,0,+2
A'ja Wilson,LV,LV @ PHX,08/16/2025,2025,W,34,30,8,16,50.0,0,0,0.0,14,15,93.3,5,11,16,1,0,2,2,1,+7
Sabrina Ionescu,NY,NY @ MIN,08/16/2025,2025,L,33,13,5,16,31.2,2,7,28.6,1,2,50.0,2,8,10,2,2,0,3,4,-6
Jonquel Jones,NY,NY @ MIN,08/16/2025,2025,L,30,17,7,11,63.6,2,4,50.0,1,1,100.0,0,6,6,2,0,1,3,2,-5
Leonie Fiebich,NY,NY @ MIN,08/16/2025,2025,L,32,7,3,8,37.5,1,3,33.3,0,0,0.0,3,4,7,4,1,0,1,4,-5
Chelsea Gray,LV,LV @ PHX,08/16/2025,2025,W,36,16,5,11,45.5,0,2,0.0,6,6,100.0,0,2,2,9,3,2,1,1,+8
Emma Meesseman,NY,NY @ MIN,08/16/2025,2025,L,28,10,4,8,50.0,2,3,66.7,0,0,0.0,0,3,3,3,1,1,0,5,-4
Allisha Gray,ATL,ATL vs. SEA,08/16/2025,2025,L,37,12,4,12,33.3,0,2,0.0,4,4,100.0,0,5,5,4,1,0,4,4,-3
Nneka Ogwumike,SEA,SEA @ ATL,08/16/2025,2025,W,35,16,6,14,42.9,2,6,33.3,2,4,50.0,1,7,8,0,0,0,2,3,+5
Ezi Magbegor,SEA,SEA @ ATL,08/16/2025,2025,W,27,7,3,7,42.9,0,1,0.0,1,2,50.0,0,6,6,3,2,3,1,3,-13
Skylar Diggins,SEA,SEA @ ATL,08/16/2025,2025,W,34,21,8,18,44.4,2,4,50.0,3,3,100.0,2,1,3,11,1,1,1,1,+6
Brittney Sykes,SEA,SEA @ ATL,08/16/2025,2025,W,34,13,5,12,41.7,1,2,50.0,2,3,66.7,1,0,1,2,2,1,1,4,+5
Brionna Jones,ATL,ATL vs. SEA,08/16/2025,2025,L,25,18,7,11,63.6,0,0,0.0,4,6,66.7,5,5,10,2,0,0,1,3,+5
Maya Caldwell,ATL,ATL vs. SEA,08/16/2025,2025,L,33,2,1,3,33.3,0,1,0.0,0,0,0.0,0,3,3,3,1,1,1,2,+5
Rhyne Howard,ATL,ATL vs. SEA,08/16/2025,2025,L,36,21,4,10,40.0,1,4,25.0,12,13,92.3,0,2,2,1,1,1,2,5,-3
Nia Coffey,ATL,ATL vs. SEA,08/16/2025,2025,L,13,4,1,2,50.0,0,0,0.0,2,2,100.0,0,7,7,3,0,1,0,0,+12
Gabby Williams,SEA,SEA @ ATL,08/16/2025,2025,W,25,11,5,9,55.6,1,4,25.0,0,0,0.0,0,2,2,2,1,1,0,1,0
Kiki Iriafen,WSH,WSH @ IND,08/15/2025,2025,W,31,18,6,8,75.0,1,1,100.0,5,6,83.3,1,11,12,1,0,1,4,5,-2
Carla Leite,GS,GS @ CHI,08/15/2025,2025,W,19,7,1,3,33.3,0,1,0.0,5,5,100.0,0,1,1,1,1,0,1,2,+26
Kaitlyn Chen,GS,GS @ CHI,08/15/2025,2025,W,3,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,+2
Kate Martin,GS,GS @ CHI,08/15/2025,2025,W,11,5,1,3,33.3,1,2,50.0,2,2,100.0,1,1,2,2,0,0,0,1,0
Kaila Charles,GS,GS @ CHI,08/15/2025,2025,W,8,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,2,0,1,1,+13
Laeticia Amihere,GS,GS @ CHI,08/15/2025,2025,W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,+2
Aliyah Boston,IND,IND vs. WSH,08/15/2025,2025,L,27,20,8,13,61.5,0,0,0.0,4,6,66.7,4,5,9,1,0,0,1,2,-7
Sonia Citron,WSH,WSH @ IND,08/15/2025,2025,W,31,21,6,13,46.2,3,5,60.0,6,6,100.0,1,1,2,3,0,0,2,2,+19
Jade Melbourne,WSH,WSH @ IND,08/15/2025,2025,W,28,7,1,2,50.0,0,1,0.0,5,6,83.3,0,3,3,5,0,2,3,2,+7
Emily Engstler,WSH,WSH @ IND,08/15/2025,2025,W,26,7,3,9,33.3,0,3,0.0,1,2,50.0,1,6,7,4,3,3,1,5,-5
Madison Scott,WSH,WSH @ IND,08/15/2025,2025,W,7,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,1,0
Kelsey Mitchell,IND,IND vs. WSH,08/15/2025,2025,L,33,14,6,19,31.6,1,6,16.7,1,2,50.0,0,0,0,9,0,0,1,3,-12
Sophie Cunningham,IND,IND vs. WSH,08/15/2025,2025,L,28,8,2,6,33.3,2,4,50.0,2,2,100.0,0,2,2,6,3,0,0,5,+1
Elizabeth Williams,CHI,CHI vs. GS,08/15/2025,2025,L,29,10,5,12,41.7,0,0,0.0,0,0,0.0,4,1,5,4,0,2,1,0,-24
Rachel Banham,CHI,CHI vs. GS,08/15/2025,2025,L,33,15,5,13,38.5,3,9,33.3,2,2,100.0,1,4,5,2,0,0,3,3,-18
Sevgi Uzun,CHI,CHI vs. GS,08/15/2025,2025,L,25,6,2,7,28.6,2,5,40.0,0,0,0.0,0,2,2,4,1,0,1,4,-12
Maddy Westbeld,CHI,CHI vs. GS,08/15/2025,2025,L,8,0,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,1,1,0,1,1,-6
JJ Quinerly,DAL,DAL vs. LA,08/15/2025,2025,L,30,11,4,8,50.0,3,5,60.0,0,0,0.0,0,2,2,9,3,0,5,3,+16
Aziaha James,DAL,DAL vs. LA,08/15/2025,2025,L,19,10,5,9,55.6,0,3,0.0,0,0,0.0,0,3,3,3,2,0,0,0,+10
Myisha Hines-Allen,DAL,DAL vs. LA,08/15/2025,2025,L,19,9,4,5,80.0,1,1,100.0,0,0,0.0,2,5,7,3,0,0,1,1,+16
Paige Bueckers,DAL,DAL vs. LA,08/15/2025,2025,L,33,29,12,21,57.1,0,3,0.0,5,5,100.0,2,2,4,5,0,1,1,3,-1
Maddy Siegrist,DAL,DAL vs. LA,08/15/2025,2025,L,33,15,4,9,44.4,1,4,25.0,6,6,100.0,1,2,3,2,1,1,1,3,-2
Julie Allemand,LA,LA @ DAL,08/15/2025,2025,W,36,12,5,8,62.5,2,4,50.0,0,0,0.0,0,4,4,10,4,0,1,1,+4
Kelsey Plum,LA,LA @ DAL,08/15/2025,2025,W,34,28,9,17,52.9,3,5,60.0,7,10,70.0,1,2,3,5,2,0,5,4,0
Rickea Jackson,LA,LA @ DAL,08/15/2025,2025,W,35,15,5,17,29.4,3,7,42.9,2,2,100.0,4,1,5,2,1,0,1,5,+3
Lexie Hull,IND,IND vs. WSH,08/15/2025,2025,L,35,7,3,8,37.5,1,4,25.0,0,0,0.0,1,4,5,0,3,0,1,1,-1
Azura Stevens,LA,LA @ DAL,08/15/2025,2025,W,32,15,5,12,41.7,2,5,40.0,3,3,100.0,1,6,7,1,0,2,0,1,+5
Dearica Hamby,LA,LA @ DAL,08/15/2025,2025,W,28,20,7,13,53.8,1,1,100.0,5,6,83.3,5,5,10,4,1,0,3,3,+13
Odyssey Sims,IND,IND vs. WSH,08/15/2025,2025,L,26,11,5,10,50.0,1,3,33.3,0,0,0.0,1,1,2,3,0,0,1,3,+4
Hailey Van Lith,CHI,CHI vs. GS,08/15/2025,2025,L,18,2,1,3,33.3,0,2,0.0,0,0,0.0,0,2,2,1,2,0,1,2,-21
Chelsea Gray,LV,LV vs. NY,08/14/2025,2025,W,39,13,5,11,45.5,1,5,20.0,2,2,100.0,0,1,1,5,2,1,2,1,+4
Kiah Stokes,LV,LV vs. NY,08/14/2025,2025,W,6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,+7
Jewell Loyd,LV,LV vs. NY,08/14/2025,2025,W,26,21,7,12,58.3,5,9,55.6,2,4,50.0,0,2,2,1,0,0,1,3,+2
A'ja Wilson,LV,LV vs. NY,08/14/2025,2025,W,34,17,3,14,21.4,0,1,0.0,11,11,100.0,6,10,16,4,2,2,0,1,+1
Sabrina Ionescu,NY,NY @ LV,08/14/2025,2025,L,31,18,6,15,40.0,3,9,33.3,3,3,100.0,0,1,1,1,1,0,1,2,-12
Natasha Cloud,NY,NY @ LV,08/14/2025,2025,L,32,6,3,9,33.3,0,3,0.0,0,0,0.0,1,4,5,4,0,1,2,1,-1
Emma Meesseman,NY,NY @ LV,08/14/2025,2025,L,32,24,8,15,53.3,2,3,66.7,6,6,100.0,3,7,10,3,1,0,5,2,0
Jackie Young,LV,LV vs. NY,08/14/2025,2025,W,34,15,5,13,38.5,1,5,20.0,4,5,80.0,3,4,7,4,2,1,5,5,+6
Leonie Fiebich,NY,NY @ LV,08/14/2025,2025,L,29,5,1,1,100.0,1,1,100.0,2,2,100.0,0,4,4,3,1,0,0,4,-7
Jonquel Jones,NY,NY @ LV,08/14/2025,2025,L,33,11,4,12,33.3,0,4,0.0,3,5,60.0,2,5,7,5,0,2,2,5,-2
Nneka Ogwumike,SEA,SEA vs. ATL,08/14/2025,2025,L,36,29,13,23,56.5,1,6,16.7,2,2,100.0,1,8,9,4,1,0,0,1,+8
Allisha Gray,ATL,ATL @ SEA,08/14/2025,2025,W,39,22,8,14,57.1,3,6,50.0,3,7,42.9,1,10,11,1,1,0,3,2,+4
Naz Hillmon,ATL,ATL @ SEA,08/14/2025,2025,W,35,7,3,6,50.0,1,3,33.3,0,0,0.0,1,7,8,5,1,0,1,2,-6
Rhyne Howard,ATL,ATL @ SEA,08/14/2025,2025,W,38,25,8,18,44.4,5,12,41.7,4,4,100.0,0,1,1,7,2,0,3,2,+13
Nia Coffey,ATL,ATL @ SEA,08/14/2025,2025,W,6,0,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,1,+15
Maya Caldwell,ATL,ATL @ SEA,08/14/2025,2025,W,34,10,4,5,80.0,2,3,66.7,0,0,0.0,0,7,7,1,0,0,1,1,+13
Gabby Williams,SEA,SEA vs. ATL,08/14/2025,2025,L,32,11,5,10,50.0,0,1,0.0,1,3,33.3,0,4,4,6,1,1,0,1,-6
Ezi Magbegor,SEA,SEA vs. ATL,08/14/2025,2025,L,31,8,3,6,50.0,1,2,50.0,1,4,25.0,2,1,3,2,2,2,1,3,-3
Brittney Sykes,SEA,SEA vs. ATL,08/14/2025,2025,L,33,7,2,10,20.0,0,0,0.0,3,4,75.0,1,4,5,2,0,0,2,2,-6
Erica Wheeler,SEA,SEA vs. ATL,08/14/2025,2025,L,15,6,2,9,22.2,2,5,40.0,0,0,0.0,1,2,3,2,2,0,1,3,-17
Sug Sutton,WSH,WSH vs. GS,08/13/2025,2025,L,29,15,7,11,63.6,1,5,20.0,0,0,0.0,0,1,1,7,0,0,1,1,+13
Rachel Banham,CHI,CHI @ CON,08/13/2025,2025,L,29,10,3,9,33.3,3,8,37.5,1,2,50.0,1,4,5,2,0,0,2,1,-11
Kamilla Cardoso,CHI,CHI @ CON,08/13/2025,2025,L,34,24,10,19,52.6,0,0,0.0,4,5,80.0,2,7,9,3,0,1,1,2,-3
